,name,Worldwide_Box_Office,number_of_movies,average_box,link
240,Bryce Dallas Howard,"$1,933,153,107",8,"$241,644,138",https://www.the-numbers.com/person/67990401-Bryce-Dallas-Howard
241,John Cena,"$1,929,092,372",16,"$120,568,273",https://www.the-numbers.com/person/26130401-John-Cena
242,Laurence Fishburne,"$1,927,743,949",21,"$91,797,331",https://www.the-numbers.com/person/48420401-Laurence-Fishburne
243,Riz Ahmed,"$1,919,501,504",11,"$174,500,137",https://www.the-numbers.com/person/193470401-Riz-Ahmed
244,Andy Samberg,"$1,915,847,981",11,"$174,167,998",https://www.the-numbers.com/person/126500401-Andy-Samberg
245,David Schwimmer,"$1,907,262,116",5,"$381,452,423",https://www.the-numbers.com/person/128780401-David-Schwimmer
246,RenÃ©e Zellweger,"$1,877,586,814",22,"$85,344,855",https://www.the-numbers.com/person/1720401-RenA-e-Zellweger
247,Martin Lawrence,"$1,875,710,093",15,"$125,047,340",https://www.the-numbers.com/person/82960401-Martin-Lawrence
248,Drew Barrymore,"$1,874,762,491",31,"$60,476,209",https://www.the-numbers.com/person/480401-Drew-Barrymore
249,Craig T. Nelson,"$1,874,246,451",2,"$937,123,226",https://www.the-numbers.com/person/105030401-Craig-T-Nelson
250,Sarah Vowell,"$1,874,246,451",2,"$937,123,226",https://www.the-numbers.com/person/147650401-Sarah-Vowell
251,Salma Hayek,"$1,873,903,920",24,"$78,079,330",https://www.the-numbers.com/person/63380401-Salma-Hayek
252,Albert Brooks,"$1,873,758,230",6,"$312,293,038",https://www.the-numbers.com/person/19560401-Albert-Brooks
253,Will Arnett,"$1,872,936,985",11,"$170,266,999",https://www.the-numbers.com/person/6500401-Will-Arnett
254,Brendan Fraser,"$1,872,907,216",17,"$110,171,013",https://www.the-numbers.com/person/1070401-Brendan-Fraser
255,T.J. Miller,"$1,868,545,302",7,"$266,935,043",https://www.the-numbers.com/person/99490401-T-J-Miller
256,Jennifer Lopez,"$1,858,037,099",27,"$68,816,189",https://www.the-numbers.com/person/87600401-Jennifer-Lopez
257,Megan Fox,"$1,856,587,304",14,"$132,613,379",https://www.the-numbers.com/person/50340401-Megan-Fox
258,Bill Nighy,"$1,853,195,795",16,"$115,824,737",https://www.the-numbers.com/person/106110401-Bill-Nighy
259,Hayden Christensen,"$1,852,682,821",12,"$154,390,235",https://www.the-numbers.com/person/28330401-Hayden-Christensen
260,Patrick Wilson,"$1,841,854,765",20,"$92,092,738",https://www.the-numbers.com/person/153260401-Patrick-Wilson
261,James Earl Jones,"$1,840,777,711",4,"$460,194,428",https://www.the-numbers.com/person/1200401-James-Earl-Jones
262,Seann William Scott,"$1,834,038,603",17,"$107,884,624",https://www.the-numbers.com/person/129170401-Seann-William-Scott
263,Steve Buscemi,"$1,833,137,784",19,"$96,480,936",https://www.the-numbers.com/person/21880401-Steve-Buscemi
264,Jessica Alba,"$1,827,017,922",18,"$101,500,996",https://www.the-numbers.com/person/3240401-Jessica-Alba
265,Ed Helms,"$1,817,749,950",18,"$100,986,108",https://www.the-numbers.com/person/64220401-Ed-Helms
266,Kenneth Branagh,"$1,813,521,526",12,"$151,126,794",https://www.the-numbers.com/person/18220401-Kenneth-Branagh
267,Kate Beckinsale,"$1,810,178,739",23,"$78,703,423",https://www.the-numbers.com/person/12060401-Kate-Beckinsale
268,Andy Garcia,"$1,809,732,000",22,"$82,260,545",https://www.the-numbers.com/person/52660401-Andy-Garcia
269,Jeff Goldblum,"$1,782,541,807",15,"$118,836,120",https://www.the-numbers.com/person/55760401-Jeff-Goldblum
270,Vince Vaughn,"$1,781,264,869",25,"$71,250,595",https://www.the-numbers.com/person/146180401-Vince-Vaughn
271,James Spader,"$1,780,438,186",9,"$197,826,465",https://www.the-numbers.com/person/135060401-James-Spader
272,Taron Egerton,"$1,777,593,366",9,"$197,510,374",https://www.the-numbers.com/person/906390401-Taron-Egerton
273,Milla Jovovich,"$1,772,837,091",21,"$84,420,814",https://www.the-numbers.com/person/73970401-Milla-Jovovich
274,Joseph Gordon-Levitt,"$1,771,409,761",21,"$84,352,846",https://www.the-numbers.com/person/56640401-Joseph-Gordon-Levitt
275,Joaquin Phoenix,"$1,771,158,828",18,"$98,397,713",https://www.the-numbers.com/person/113940401-Joaquin-Phoenix
276,John Oliver,"$1,769,479,543",2,"$884,739,772",https://www.the-numbers.com/person/108690401-John-Oliver
277,Sean Connery,"$1,765,669,920",15,"$117,711,328",https://www.the-numbers.com/person/940401-Sean-Connery
278,Jodie Foster,"$1,755,603,410",24,"$73,150,142",https://www.the-numbers.com/person/50140401-Jodie-Foster
279,Selena Gomez,"$1,753,431,048",12,"$146,119,254",https://www.the-numbers.com/person/159610401-Selena-Gomez
280,Christoph Waltz,"$1,742,704,607",11,"$158,427,692",https://www.the-numbers.com/person/148660401-Christoph-Waltz
281,Jon Hamm,"$1,740,682,768",15,"$116,045,518",https://www.the-numbers.com/person/60930401-Jon-Hamm
282,Rebecca Ferguson,"$1,740,404,005",7,"$248,629,144",https://www.the-numbers.com/person/854600401-Rebecca-Ferguson
283,Glenn Close,"$1,734,084,345",25,"$69,363,374",https://www.the-numbers.com/person/29550401-Glenn-Close
284,Andrew Garfield,"$1,733,776,412",12,"$144,481,368",https://www.the-numbers.com/person/52870401-Andrew-Garfield
285,Katherine Waterston,"$1,729,780,442",10,"$172,978,044",https://www.the-numbers.com/person/149450401-Katherine-Waterston
286,Cedric the Entertainer,"$1,727,104,153",14,"$123,364,582",https://www.the-numbers.com/person/45030401-Cedric-the-Entertainer
287,Alfre Woodard,"$1,725,948,679",8,"$215,743,585",https://www.the-numbers.com/person/154590401-Alfre-Woodard
288,Daniel Kaluuya,"$1,719,746,729",5,"$343,949,346",https://www.the-numbers.com/person/283330401-Daniel-Kaluuya
289,Maggie Smith,"$1,714,913,994",18,"$95,273,000",https://www.the-numbers.com/person/760401-Maggie-Smith
290,Tom McGrath,"$1,713,544,576",3,"$571,181,525",https://www.the-numbers.com/person/176830401-Tom-McGrath
291,James Franco,"$1,710,894,931",42,"$40,735,594",https://www.the-numbers.com/person/50590401-James-Franco
292,Halle Berry,"$1,710,883,277",18,"$95,049,071",https://www.the-numbers.com/person/490401-Halle-Berry
293,Ryan Gosling,"$1,707,099,456",21,"$81,290,450",https://www.the-numbers.com/person/56840401-Ryan-Gosling
294,Lea Seydoux,"$1,695,473,910",15,"$113,031,594",https://www.the-numbers.com/person/258780401-Lea-Seydoux
295,Julianne Moore,"$1,692,525,278",40,"$42,313,132",https://www.the-numbers.com/person/101350401-Julianne-Moore
296,Mindy Kaling,"$1,670,244,676",4,"$417,561,169",https://www.the-numbers.com/person/174850401-Mindy-Kaling
297,Elizabeth Debicki,"$1,665,087,384",7,"$237,869,626",https://www.the-numbers.com/person/267890401-Elizabeth-Debicki
298,Kelly Marie Tran,"$1,663,534,621",3,"$554,511,540",https://www.the-numbers.com/person/1317060401-Kelly-Marie-Tran
299,Shahadi Wright Joseph,"$1,654,367,425",1,"$1,654,367,425",https://www.the-numbers.com/person/1412200401-Shahadi-Wright-Joseph
300,Eric Andre,"$1,654,367,425",4,"$413,591,856",https://www.the-numbers.com/person/762580401-Eric-Andre
301,Billy Eichner,"$1,654,367,425",3,"$551,455,808",https://www.the-numbers.com/person/944840401-Billy-Eichner
302,Florence Kasumba,"$1,654,367,425",1,"$1,654,367,425",https://www.the-numbers.com/person/1336410401-Florence-Kasumba
303,John Kani,"$1,654,367,425",2,"$827,183,713",https://www.the-numbers.com/person/191070401-John-Kani
304,JD McCrary,"$1,654,367,425",1,"$1,654,367,425",https://www.the-numbers.com/person/1412190401-JD-McCrary
305,Jai Courtney,"$1,650,229,673",7,"$235,747,096",https://www.the-numbers.com/person/445730401-Jai-Courtney
306,Guy Pearce,"$1,649,671,006",28,"$58,916,822",https://www.the-numbers.com/person/112190401-Guy-Pearce
307,Meg Ryan,"$1,642,590,882",27,"$60,836,699",https://www.the-numbers.com/person/1520401-Meg-Ryan
308,Dan Stevens,"$1,634,948,107",15,"$108,996,540",https://www.the-numbers.com/person/352120401-Dan-Stevens
309,Dakota Johnson,"$1,593,128,244",18,"$88,507,125",https://www.the-numbers.com/person/221950401-Dakota-Johnson
310,Dylan OâBrien,"$1,582,206,601",10,"$158,220,660",https://www.the-numbers.com/person/400860401-Dylan-Oa-Brien
311,Tom Wilkinson,"$1,568,081,906",12,"$130,673,492",https://www.the-numbers.com/person/152250401-Tom-Wilkinson
312,Georgie Henley,"$1,556,074,680",5,"$311,214,936",https://www.the-numbers.com/person/64450401-Georgie-Henley
313,Skandar Keynes,"$1,556,067,810",3,"$518,689,270",https://www.the-numbers.com/person/77100401-Skandar-Keynes
314,Susan Sarandon,"$1,543,100,319",50,"$30,862,006",https://www.the-numbers.com/person/127270401-Susan-Sarandon
315,Jason Sudeikis,"$1,531,191,293",19,"$80,589,015",https://www.the-numbers.com/person/170400401-Jason-Sudeikis
316,Paul Newman,"$1,531,028,277",32,"$47,844,634",https://www.the-numbers.com/person/105530401-Paul-Newman
317,Anna Kendrick,"$1,525,280,574",23,"$66,316,547",https://www.the-numbers.com/person/76630401-Anna-Kendrick
318,Dan Fogler,"$1,523,501,550",9,"$169,277,950",https://www.the-numbers.com/person/49400401-Dan-Fogler
319,Domhnall Gleeson,"$1,522,434,273",6,"$253,739,046",https://www.the-numbers.com/person/175390401-Domhnall-Gleeson
320,Sigourney Weaver,"$1,522,112,003",37,"$41,138,162",https://www.the-numbers.com/person/800401-Sigourney-Weaver
321,Robbie Coltrane,"$1,520,246,728",4,"$380,061,682",https://www.the-numbers.com/person/30700401-Robbie-Coltrane
322,ChloÃ« Grace Moretz,"$1,517,257,540",25,"$60,690,302",https://www.the-numbers.com/person/101850401-ChloA-Grace-Moretz
323,Viola Davis,"$1,513,623,612",13,"$116,432,586",https://www.the-numbers.com/person/36780401-Viola-Davis
324,Melissa McCarthy,"$1,512,062,429",16,"$94,503,902",https://www.the-numbers.com/person/94670401-Melissa-McCarthy
325,Stellan SkarsgÃ¥rd,"$1,507,601,051",18,"$83,755,614",https://www.the-numbers.com/person/133040401-Stellan-SkarsgA-rd
326,Michelle Monaghan,"$1,505,724,962",16,"$94,107,810",https://www.the-numbers.com/person/100850401-Michelle-Monaghan
327,Anna Faris,"$1,503,135,788",14,"$107,366,842",https://www.the-numbers.com/person/46420401-Anna-Faris
328,Ben Whishaw,"$1,495,815,257",11,"$135,983,205",https://www.the-numbers.com/person/151280401-Ben-Whishaw
329,Isla Fisher,"$1,493,666,198",15,"$99,577,747",https://www.the-numbers.com/person/48470401-Isla-Fisher
330,Seth MacFarlane,"$1,492,492,938",5,"$298,498,588",https://www.the-numbers.com/person/89560401-Seth-MacFarlane
331,Heath Ledger,"$1,488,492,913",8,"$186,061,614",https://www.the-numbers.com/person/83480401-Heath-Ledger
332,Naomie Harris,"$1,486,741,070",10,"$148,674,107",https://www.the-numbers.com/person/62280401-Naomie-Harris
333,Stanley Tucci,"$1,486,672,369",14,"$106,190,884",https://www.the-numbers.com/person/1620401-Stanley-Tucci
334,Gemma Chan,"$1,481,539,677",2,"$740,769,839",https://www.the-numbers.com/person/724960401-Gemma-Chan
335,Djimon Hounsou,"$1,477,943,068",11,"$134,358,461",https://www.the-numbers.com/person/67830401-Djimon-Hounsou
336,Joonas Suotamo,"$1,465,999,834",2,"$732,999,917",https://www.the-numbers.com/person/1317070401-Joonas-Suotamo
337,Felicity Jones,"$1,463,824,087",14,"$104,558,863",https://www.the-numbers.com/person/198530401-Felicity-Jones
338,Alison Sudol,"$1,463,004,860",3,"$487,668,287",https://www.the-numbers.com/person/1282320401-Alison-Sudol
339,Edward Norton,"$1,457,757,676",16,"$91,109,855",https://www.the-numbers.com/person/106800401-Edward-Norton
340,Elizabeth Banks,"$1,457,055,472",21,"$69,383,594",https://www.the-numbers.com/person/9870401-Elizabeth-Banks
341,Dominic Cooper,"$1,453,852,112",8,"$181,731,514",https://www.the-numbers.com/person/31550401-Dominic-Cooper
342,Ashton Kutcher,"$1,449,049,419",13,"$111,465,340",https://www.the-numbers.com/person/80650401-Ashton-Kutcher
343,Jesse McCartney,"$1,447,106,446",6,"$241,184,408",https://www.the-numbers.com/person/94720401-Jesse-McCartney
344,Eiza GonzÃ¡lez,"$1,442,133,709",10,"$144,213,371",https://www.the-numbers.com/person/1122680401-Eiza-GonzA-lez
345,Gugu Mbatha-Raw,"$1,439,961,569",11,"$130,905,597",https://www.the-numbers.com/person/223400401-Gugu-Mbatha-Raw
346,Kevin Spacey,"$1,435,579,812",19,"$75,556,832",https://www.the-numbers.com/person/1580401-Kevin-Spacey
347,Danny Glover,"$1,434,991,749",22,"$65,226,898",https://www.the-numbers.com/person/55340401-Danny-Glover
348,Wesley Snipes,"$1,433,862,047",29,"$49,443,519",https://www.the-numbers.com/person/134400401-Wesley-Snipes
349,Hailee Steinfeld,"$1,429,604,053",13,"$109,969,543",https://www.the-numbers.com/person/202920401-Hailee-Steinfeld
350,John Malkovich,"$1,427,437,982",29,"$49,221,999",https://www.the-numbers.com/person/90980401-John-Malkovich
351,Helen Mirren,"$1,412,876,541",27,"$52,328,761",https://www.the-numbers.com/person/100010401-Helen-Mirren
352,Hannibal Buress,"$1,408,623,937",5,"$281,724,787",https://www.the-numbers.com/person/804160401-Hannibal-Buress
353,Marisa Tomei,"$1,407,206,960",14,"$100,514,783",https://www.the-numbers.com/person/142950401-Marisa-Tomei
354,James Corden,"$1,405,733,378",9,"$156,192,598",https://www.the-numbers.com/person/31890401-James-Corden
355,Ray Winstone,"$1,405,254,403",8,"$175,656,800",https://www.the-numbers.com/person/153710401-Ray-Winstone
356,Matthew Gray Gubler,"$1,404,715,280",6,"$234,119,213",https://www.the-numbers.com/person/59160401-Matthew-Gray-Gubler
357,Judi Dench,"$1,402,368,384",20,"$70,118,419",https://www.the-numbers.com/person/570401-Judi-Dench
358,Bette Midler,"$1,397,782,598",26,"$53,760,869",https://www.the-numbers.com/person/98860401-Bette-Midler
359,Rebel Wilson,"$1,392,810,016",11,"$126,619,092",https://www.the-numbers.com/person/383400401-Rebel-Wilson
360,Awkwafina,"$1,388,116,591",11,"$126,192,417",https://www.the-numbers.com/person/1224840401-Awkwafina
361,Jamie Dornan,"$1,386,906,308",11,"$126,082,392",https://www.the-numbers.com/person/646160401-Jamie-Dornan
362,Nick Nolte,"$1,386,290,782",23,"$60,273,512",https://www.the-numbers.com/person/106500401-Nick-Nolte
363,Mickey Rourke,"$1,383,162,257",30,"$46,105,409",https://www.the-numbers.com/person/124560401-Mickey-Rourke
364,Lake Bell,"$1,381,084,207",10,"$138,108,421",https://www.the-numbers.com/person/12500401-Lake-Bell
365,Ian McShane,"$1,371,388,797",4,"$342,847,199",https://www.the-numbers.com/person/97270401-Ian-McShane
366,Wanda Sykes,"$1,370,232,319",6,"$228,372,053",https://www.the-numbers.com/person/139610401-Wanda-Sykes
367,John Cho,"$1,368,433,593",9,"$152,048,177",https://www.the-numbers.com/person/28030401-John-Cho
368,Ice Cube,"$1,352,007,152",25,"$54,080,286",https://www.the-numbers.com/person/34020401-Ice-Cube
369,Jenny Slate,"$1,349,159,989",11,"$122,650,908",https://www.the-numbers.com/person/297730401-Jenny-Slate
370,Andy Richter,"$1,346,602,045",2,"$673,301,023",https://www.the-numbers.com/person/121270401-Andy-Richter
371,Gwendoline Christie,"$1,344,721,278",2,"$672,360,639",https://www.the-numbers.com/person/481340401-Gwendoline-Christie
372,Eric Stonestreet,"$1,342,979,956",3,"$447,659,985",https://www.the-numbers.com/person/244340401-Eric-Stonestreet
373,Keri Russell,"$1,340,889,909",7,"$191,555,701",https://www.the-numbers.com/person/125430401-Keri-Russell
374,Ana de Armas,"$1,336,568,994",9,"$148,507,666",https://www.the-numbers.com/person/921540401-Ana-de-Armas
375,Patrick Gallagher,"$1,335,434,091",3,"$445,144,697",https://www.the-numbers.com/person/52220401-Patrick-Gallagher
376,Mizuo Peck,"$1,335,434,091",3,"$445,144,697",https://www.the-numbers.com/person/112320401-Mizuo-Peck
377,Mila Kunis,"$1,331,650,549",14,"$95,117,896",https://www.the-numbers.com/person/80440401-Mila-Kunis
378,Jeremy Irons,"$1,315,432,410",13,"$101,187,108",https://www.the-numbers.com/person/70100401-Jeremy-Irons
379,Christopher Walken,"$1,309,785,948",24,"$54,574,415",https://www.the-numbers.com/person/147990401-Christopher-Walken
380,Joel Kinnaman,"$1,303,695,101",11,"$118,517,736",https://www.the-numbers.com/person/256850401-Joel-Kinnaman
381,Frances McDormand,"$1,294,025,903",10,"$129,402,590",https://www.the-numbers.com/person/95520401-Frances-McDormand
382,Diane Keaton,"$1,283,998,425",36,"$35,666,623",https://www.the-numbers.com/person/75910401-Diane-Keaton
383,Jordan Peele,"$1,277,121,901",3,"$425,707,300",https://www.the-numbers.com/person/327230401-Jordan-Peele
384,Jonathan Groff,"$1,275,888,840",4,"$318,972,210",https://www.the-numbers.com/person/58910401-Jonathan-Groff
385,Nathan Lane,"$1,272,285,820",7,"$181,755,117",https://www.the-numbers.com/person/81760401-Nathan-Lane
386,Richard Dreyfuss,"$1,267,778,442",14,"$90,555,603",https://www.the-numbers.com/person/1000401-Richard-Dreyfuss
387,Santino Fontana,"$1,265,767,173",2,"$632,883,587",https://www.the-numbers.com/person/672170401-Santino-Fontana
388,Naomi Scott,"$1,262,361,261",4,"$315,590,315",https://www.the-numbers.com/person/973290401-Naomi-Scott
389,Audra McDonald,"$1,253,802,967",2,"$626,901,484",https://www.the-numbers.com/person/851710401-Audra-McDonald
390,Ginnifer Goodwin,"$1,250,767,708",3,"$416,922,569",https://www.the-numbers.com/person/56310401-Ginnifer-Goodwin
391,Huck Milner,"$1,242,805,359",1,"$1,242,805,359",https://www.the-numbers.com/person/1418100401-Huck-Milner
392,Eric Bana,"$1,236,865,057",15,"$82,457,670",https://www.the-numbers.com/person/9780401-Eric-Bana
393,Paula Patton,"$1,231,990,639",7,"$175,998,663",https://www.the-numbers.com/person/111840401-Paula-Patton
394,Amber Heard,"$1,228,473,985",13,"$94,497,999",https://www.the-numbers.com/person/63710401-Amber-Heard
395,Val Kilmer,"$1,223,853,726",20,"$61,192,686",https://www.the-numbers.com/person/77610401-Val-Kilmer
396,Zachary Quinto,"$1,223,698,909",9,"$135,966,545",https://www.the-numbers.com/person/117610401-Zachary-Quinto
397,Yahya Abdul-Mateen II,"$1,221,154,489",3,"$407,051,496",https://www.the-numbers.com/person/1336350401-Yahya-Abdul-Mateen-II
398,Ving Rhames,"$1,220,917,448",9,"$135,657,494",https://www.the-numbers.com/person/120600401-Ving-Rhames
399,Craig Ferguson,"$1,220,000,597",5,"$244,000,119",https://www.the-numbers.com/person/47270401-Craig-Ferguson
400,Noomi Rapace,"$1,217,040,093",19,"$64,054,742",https://www.the-numbers.com/person/182470401-Noomi-Rapace
401,Diego Luna,"$1,216,884,917",7,"$173,840,702",https://www.the-numbers.com/person/88550401-Diego-Luna
402,Sarah Jessica Parker,"$1,215,294,468",11,"$110,481,315",https://www.the-numbers.com/person/111140401-Sarah-Jessica-Parker
403,Teri Polo,"$1,211,868,390",8,"$151,483,549",https://www.the-numbers.com/person/115430401-Teri-Polo
404,Tessa Thompson,"$1,208,453,271",10,"$120,845,327",https://www.the-numbers.com/person/193370401-Tessa-Thompson
405,Maya Rudolph,"$1,204,674,275",17,"$70,863,193",https://www.the-numbers.com/person/125070401-Maya-Rudolph
406,Hannah John-Kamen,"$1,202,346,642",4,"$300,586,661",https://www.the-numbers.com/person/1356140401-Hannah-John-Kamen
