,name,Worldwide_Box_Office,number_of_movies,average_box,link
7527,IQ Films,"$30,444",1,"$30,444",https://www.the-numbers.com/movies/production-company/IQ-Films
7528,Lincoln Square Productions,"$30,444",1,"$30,444",https://www.the-numbers.com/movies/production-company/Lincoln-Square-Productions
7529,Tiki Bar Films,"$30,312",1,"$30,312",https://www.the-numbers.com/movies/production-company/Tiki-Bar-Films
7530,Altura Films International,"$30,245",1,"$32,661",https://www.the-numbers.com/movies/production-company/Altura-Films-International
7531,Nadcon Film,"$30,207",2,"$602,086",https://www.the-numbers.com/movies/production-company/Nadcon-Film
7532,Reno Productions,"$30,186",4,"$30,186",https://www.the-numbers.com/movies/production-company/Reno-Productions
7533,White Whale Pictures,"$30,186",1,"$30,186",https://www.the-numbers.com/movies/production-company/White-Whale-Pictures
7534,RubberTreePlant,"$30,186",1,"$30,186",https://www.the-numbers.com/movies/production-company/RubberTreePlant
7535,Malandro Films,"$30,169",1,"$150,533",https://www.the-numbers.com/movies/production-company/Malandro-Films
7536,Centro Nacional Autonomo De Cinematografia-CNAC,"$30,169",1,"$150,533",https://www.the-numbers.com/movies/production-company/Centro-Nacional-Autonomo-De-Cinematografia-CNAC
7537,Cine En Construccion Toulouse,"$30,169",1,"$150,533",https://www.the-numbers.com/movies/production-company/Cine-En-Construccion-Toulouse
7538,Factor RH,"$30,169",1,"$150,533",https://www.the-numbers.com/movies/production-company/Factor-RH
7539,Resident Artist Films,"$30,168",1,"$30,168",https://www.the-numbers.com/movies/production-company/Resident-Artist-Films
7540,China Vision Group,"$30,142",2,"$7,871,627",https://www.the-numbers.com/movies/production-company/China-Vision-Group
7541,Beijing Heaven Culture Development,"$30,142",1,"$7,871,627",https://www.the-numbers.com/movies/production-company/Beijing-Heaven-Culture-Development
7542,Norddeutscher Rundfunk,"$30,134",2,"$1,297,269",https://www.the-numbers.com/movies/production-company/Norddeutscher-Rundfunk
7543,Al Mansour Establishment for Audiovisual Media,"$30,134",1,"$1,297,269",https://www.the-numbers.com/movies/production-company/Al-Mansour-Establishment-for-Audiovisual-Media
7544,Hugofilm Productions,"$30,115",3,"$8,670,780",https://www.the-numbers.com/movies/production-company/Hugofilm-Productions
7545,LLeju Prods,"$30,100",3,"$30,100",https://www.the-numbers.com/movies/production-company/LLeju-Prods
7546,TVC,"$30,075",3,"$9,139,672",https://www.the-numbers.com/movies/production-company/TVC
7547,Urucu Media,"$29,963",1,"$54,874",https://www.the-numbers.com/movies/production-company/Urucu-Media
7548,Oak Motion Pictures,"$29,963",1,"$54,874",https://www.the-numbers.com/movies/production-company/Oak-Motion-Pictures
7549,Cool Take Pictures,"$29,963",1,"$54,874",https://www.the-numbers.com/movies/production-company/Cool-Take-Pictures
7550,Deuxieme Ligne Pictures,"$29,963",1,"$54,874",https://www.the-numbers.com/movies/production-company/Deuxieme-Ligne-Pictures
7551,Edition Salzgeber,"$29,963",1,"$54,874",https://www.the-numbers.com/movies/production-company/Edition-Salzgeber
7552,Groove Worx,"$29,863",1,"$29,863",https://www.the-numbers.com/movies/production-company/Groove-Worx
7553,Dutchmen Films,"$29,863",1,"$29,863",https://www.the-numbers.com/movies/production-company/Dutchmen-Films
7554,Lucid Entertainment,"$29,736",2,"$29,736",https://www.the-numbers.com/movies/production-company/Lucid-Entertainment
7555,Lakehouse Films,"$29,725",1,"$38,581",https://www.the-numbers.com/movies/production-company/Lakehouse-Films
7556,Illuminaria Films,"$29,634",1,"$29,634",https://www.the-numbers.com/movies/production-company/Illuminaria-Films
7557,Pretty People Pictures,"$29,615",1,"$29,767",https://www.the-numbers.com/movies/production-company/Pretty-People-Pictures
7558,Shanghai Film Studios,"$29,566",2,"$36,529",https://www.the-numbers.com/movies/production-company/Shanghai-Film-Studios
7559,Liberty Road Entertainment,"$29,384",1,"$29,384",https://www.the-numbers.com/movies/production-company/Liberty-Road-Entertainment
7560,Heavy Duty Entertainment,"$29,384",1,"$29,384",https://www.the-numbers.com/movies/production-company/Heavy-Duty-Entertainment
7561,Rich Hippie Productions,"$29,361",1,"$31,004",https://www.the-numbers.com/movies/production-company/Rich-Hippie-Productions
7562,Ontario Film and Television Tax Credit,"$29,262",2,"$29,262",https://www.the-numbers.com/movies/production-company/Ontario-Film-and-Television-Tax-Credit
7563,Peace River Productions,"$29,262",2,"$29,262",https://www.the-numbers.com/movies/production-company/Peace-River-Productions
7564,Chicken Soup for the Soul Entertainment,"$29,262",1,"$29,262",https://www.the-numbers.com/movies/production-company/Chicken-Soup-for-the-Soul-Entertainment
7565,High Park Entertainment 20/20,"$29,262",1,"$29,262",https://www.the-numbers.com/movies/production-company/High-Park-Entertainment-20-20
7566,Wet Paint Productions,"$29,245",1,"$29,245",https://www.the-numbers.com/movies/production-company/Wet-Paint-Productions
7567,3Sat,"$29,244",5,"$287,425",https://www.the-numbers.com/movies/production-company/3Sat
7568,R U Robot,"$29,243",3,"$1,009,920",https://www.the-numbers.com/movies/production-company/R-U-Robot
7569,DIG Audio,"$29,233",1,"$29,233",https://www.the-numbers.com/movies/production-company/DIG-Audio
7570,United Talent Agency ,"$29,233",1,"$29,233",https://www.the-numbers.com/movies/production-company/United-Talent-Agency
7571,Diva Films,"$29,200",1,"$29,200",https://www.the-numbers.com/movies/production-company/Diva-Films
7572,Film Independent,"$29,198",3,"$107,588",https://www.the-numbers.com/movies/production-company/Film-Independent
7573,Brittle Star Pictures,"$29,183",1,"$29,183",https://www.the-numbers.com/movies/production-company/Brittle-Star-Pictures
7574,Jericho Motion Pictures,"$29,183",1,"$29,183",https://www.the-numbers.com/movies/production-company/Jericho-Motion-Pictures
7575,Intake Films,"$29,183",1,"$29,183",https://www.the-numbers.com/movies/production-company/Intake-Films
7576,Industry Support Austria,"$29,171",1,"$29,171",https://www.the-numbers.com/movies/production-company/Industry-Support-Austria
7577,La Boetie Films,"$29,151",1,"$5,358,674",https://www.the-numbers.com/movies/production-company/La-Boetie-Films
7578,Sutter Road Picture Company,"$29,136",4,"$29,136",https://www.the-numbers.com/movies/production-company/Sutter-Road-Picture-Company
7579,Lost City,"$29,118",2,"$29,118",https://www.the-numbers.com/movies/production-company/Lost-City
7580,Bold Crayon,"$29,118",1,"$29,118",https://www.the-numbers.com/movies/production-company/Bold-Crayon
7581,Transcendental Media,"$29,050",1,"$41,056",https://www.the-numbers.com/movies/production-company/Transcendental-Media
7582,Uptone Pictures,"$28,951",2,"$28,951",https://www.the-numbers.com/movies/production-company/Uptone-Pictures
7583,Prodigalfilm,"$28,951",1,"$28,951",https://www.the-numbers.com/movies/production-company/Prodigalfilm
7584,Mena Film,"$28,884",1,"$151,923",https://www.the-numbers.com/movies/production-company/Mena-Film
7585,Jeff Prosserman,"$28,850",1,"$28,850",https://www.the-numbers.com/movies/production-company/Jeff-Prosserman
7586,CB Films,"$28,791",1,"$28,791",https://www.the-numbers.com/movies/production-company/CB-Films
7587,Industry Artists Group,"$28,782",1,"$28,782",https://www.the-numbers.com/movies/production-company/Industry-Artists-Group
7588,Martin Entertainment Group,"$28,782",1,"$28,782",https://www.the-numbers.com/movies/production-company/Martin-Entertainment-Group
7589,Pantry Films,"$28,782",1,"$28,782",https://www.the-numbers.com/movies/production-company/Pantry-Films
7590,Forest Hill Entertainment,"$28,771",1,"$49,493",https://www.the-numbers.com/movies/production-company/Forest-Hill-Entertainment
7591,Superbloom,"$28,771",1,"$49,493",https://www.the-numbers.com/movies/production-company/Superbloom
7592,Screening Emotions,"$28,653",3,"$121,330",https://www.the-numbers.com/movies/production-company/Screening-Emotions
7593,Graal Films,"$28,653",2,"$120,748",https://www.the-numbers.com/movies/production-company/Graal-Films
7594,Abraxas Films,"$28,653",2,"$120,748",https://www.the-numbers.com/movies/production-company/Abraxas-Films
7595,Centuria Films,"$28,563",1,"$28,563",https://www.the-numbers.com/movies/production-company/Centuria-Films
7596,Colose,"$28,563",1,"$28,563",https://www.the-numbers.com/movies/production-company/Colose
7597,La Region Nouvelle-Aquitaine,"$28,516",3,"$2,431,226",https://www.the-numbers.com/movies/production-company/La-Region-Nouvelle-Aquitaine
7598,Montrose Pictures Film,"$28,450",2,"$28,450",https://www.the-numbers.com/movies/production-company/Montrose-Pictures-Film
7599,Agav Films,"$28,411",3,"$107,918",https://www.the-numbers.com/movies/production-company/Agav-Films
7600,Hamon Hafakot,"$28,411",1,"$28,411",https://www.the-numbers.com/movies/production-company/Hamon-Hafakot
7601,Sommerhaus Filmproduktion,"$28,394",3,"$9,566,999",https://www.the-numbers.com/movies/production-company/Sommerhaus-Filmproduktion
7602,Departures Film,"$28,394",1,"$671,877",https://www.the-numbers.com/movies/production-company/Departures-Film
7603,Zorro Films,"$28,394",1,"$671,877",https://www.the-numbers.com/movies/production-company/Zorro-Films
7604,Closer Productions,"$28,385",4,"$541,927",https://www.the-numbers.com/movies/production-company/Closer-Productions
7605,New City Road,"$28,281",1,"$30,923",https://www.the-numbers.com/movies/production-company/New-City-Road
7606,Wake Media,"$28,281",1,"$30,923",https://www.the-numbers.com/movies/production-company/Wake-Media
7607,Willhouse Media,"$28,208",1,"$28,208",https://www.the-numbers.com/movies/production-company/Willhouse-Media
7608,Sion,"$28,204",1,"$54,036",https://www.the-numbers.com/movies/production-company/Sion
7609,Komodo Productions,"$28,204",1,"$54,036",https://www.the-numbers.com/movies/production-company/Komodo-Productions
7610,Boos Boos Bang Bang,"$28,204",1,"$54,036",https://www.the-numbers.com/movies/production-company/Boos-Boos-Bang-Bang
7611,LETV Pictures Co Ltd,"$28,184",1,"$15,441,189",https://www.the-numbers.com/movies/production-company/LETV-Pictures-Co-Ltd
7612,Le Shi Internat Information and Technology Corp ,"$28,184",1,"$15,441,189",https://www.the-numbers.com/movies/production-company/Le-Shi-Internat-Information-and-Technology-Corp
7613,Beijing Kunrungaohong Investment Co Ltd,"$28,184",1,"$15,441,189",https://www.the-numbers.com/movies/production-company/Beijing-Kunrungaohong-Investment-Co-Ltd
7614,8750 Films,"$28,180",2,"$28,180",https://www.the-numbers.com/movies/production-company/8750-Films
7615,Sasquatch Films,"$28,154",2,"$43,486",https://www.the-numbers.com/movies/production-company/Sasquatch-Films
7616,WG Films,"$28,072",2,"$109,099",https://www.the-numbers.com/movies/production-company/WG-Films
7617,New Mexico Media Partners,"$28,059",1,"$28,059",https://www.the-numbers.com/movies/production-company/New-Mexico-Media-Partners
7618,SNE Partners,"$28,059",1,"$28,059",https://www.the-numbers.com/movies/production-company/SNE-Partners
7619,Joaquim Duarte Gomes,"$28,059",1,"$28,059",https://www.the-numbers.com/movies/production-company/Joaquim-Duarte-Gomes
7620,Explosion Films,"$28,041",1,"$28,041",https://www.the-numbers.com/movies/production-company/Explosion-Films
7621,Ja-hatten,"$28,000",1,"$28,000",https://www.the-numbers.com/movies/production-company/Ja-hatten
7622,Med TV2,"$28,000",1,"$28,000",https://www.the-numbers.com/movies/production-company/Med-TV2
7623,New Fund for Cinema and TV,"$27,941",2,"$27,941",https://www.the-numbers.com/movies/production-company/New-Fund-for-Cinema-and-TV
7624,Multi Media Est,"$27,813",1,"$27,813",https://www.the-numbers.com/movies/production-company/Multi-Media-Est
7625,Centrul National al Cinematografiei,"$27,813",1,"$27,813",https://www.the-numbers.com/movies/production-company/Centrul-National-al-Cinematografiei
7626,EFI Productions   ,"$27,744",1,"$27,744",https://www.the-numbers.com/movies/production-company/EFI-Productions
7627,Lux Film,"$27,723",1,"$27,723",https://www.the-numbers.com/movies/production-company/Lux-Film
7628,Alliance Media Partners,"$27,588",2,"$27,588",https://www.the-numbers.com/movies/production-company/Alliance-Media-Partners
7629,Eyevox Entertainment,"$27,588",1,"$27,588",https://www.the-numbers.com/movies/production-company/Eyevox-Entertainment
7630,Dreamscape Media,"$27,516",4,"$80,913",https://www.the-numbers.com/movies/production-company/Dreamscape-Media
7631,Zenpix,"$27,516",1,"$27,516",https://www.the-numbers.com/movies/production-company/Zenpix
7632,Bijker Productions,"$27,516",1,"$27,516",https://www.the-numbers.com/movies/production-company/Bijker-Productions
7633,"The Movies Co., LTD","$27,477",1,"$930,549",https://www.the-numbers.com/movies/production-company/Movies-Co-LTD-The
7634,Vertigo Culture Media,"$27,477",1,"$930,549",https://www.the-numbers.com/movies/production-company/Vertigo-Culture-Media
7635,Blackfin Culture and Media Co,"$27,477",1,"$930,549",https://www.the-numbers.com/movies/production-company/Blackfin-Culture-and-Media-Co
7636,Shanxi Art Dragon Film and Television Information Center,"$27,477",1,"$930,549",https://www.the-numbers.com/movies/production-company/Shanxi-Art-Dragon-Film-and-Television-Information-Center
7637,Qian Dong Nan Danzhai TV Station,"$27,477",1,"$930,549",https://www.the-numbers.com/movies/production-company/Qian-Dong-Nan-Danzhai-TV-Station
7638,Indie Collect,"$27,317",2,"$53,542",https://www.the-numbers.com/movies/production-company/Indie-Collect
7639,HBJ Productions,"$27,317",1,"$27,317",https://www.the-numbers.com/movies/production-company/HBJ-Productions
7640,HBJ Legacy Foundation,"$27,317",1,"$27,317",https://www.the-numbers.com/movies/production-company/HBJ-Legacy-Foundation
7641,NEOS Film GmbH and Company,"$27,253",1,"$27,253",https://www.the-numbers.com/movies/production-company/NEOS-Film-GmbH-and-Company
7642,CC Medien GmbH and Company,"$27,253",1,"$27,253",https://www.the-numbers.com/movies/production-company/CC-Medien-GmbH-and-Company
7643,Sphinx Media GbR,"$27,253",1,"$27,253",https://www.the-numbers.com/movies/production-company/Sphinx-Media-GbR
7644,Belladonna Pictures,"$27,160",1,"$27,160",https://www.the-numbers.com/movies/production-company/Belladonna-Pictures
7645,Max Born ,"$27,099",1,"$48,539",https://www.the-numbers.com/movies/production-company/Max-Born
7646,Enderby Entertainment,"$27,079",6,"$354,246",https://www.the-numbers.com/movies/production-company/Enderby-Entertainment
7647,Monica Beach Media,"$27,000",1,"$88,500",https://www.the-numbers.com/movies/production-company/Monica-Beach-Media
7648,Perp & Co,"$26,972",1,"$551,512",https://www.the-numbers.com/movies/production-company/Perp-and-Co
7649,La Petite Reine,"$26,826",1,"$26,826",https://www.the-numbers.com/movies/production-company/La-Petite-Reine
7650,Blue Underground,"$26,826",1,"$26,826",https://www.the-numbers.com/movies/production-company/Blue-Underground
7651,Thomas Langmann,"$26,826",1,"$26,826",https://www.the-numbers.com/movies/production-company/Thomas-Langmann
7652,Alexandre Aja,"$26,826",1,"$26,826",https://www.the-numbers.com/movies/production-company/Alexandre-Aja
7653,Red Barn,"$26,799",1,"$61,920",https://www.the-numbers.com/movies/production-company/Red-Barn
7654,Digital Arts NY,"$26,799",1,"$61,920",https://www.the-numbers.com/movies/production-company/Digital-Arts-NY
7655,Malbicho Cine,"$26,755",2,"$181,420",https://www.the-numbers.com/movies/production-company/Malbicho-Cine
7656,Nederlands Filmfonds,"$26,755",1,"$156,893",https://www.the-numbers.com/movies/production-company/Nederlands-Filmfonds
7657,Tap World,"$26,747",1,"$26,747",https://www.the-numbers.com/movies/production-company/Tap-World
